content,current_date,date,rating,reviewer_name,title,total_rating
একদম বাজে মোবাইল। টাকা পানিতে ফেলে দেন কিন্তু Umidigi নিয়েন না। মোবাইল নেওয়ার পরই সমস্যা। একা একা অফ হয়ে যায়। দারাজ এ রিটার্ন করেছি দারাজ রিটার্ন নেয় নি। ওয়ারেন্টি ক্লেইম করতে বলেছে। নতুন মোবাইল এখনি সমস্যা। নেক্সট এ কি হবে তা ধারনা করাই যাচ্ছে।,2020/02/26,05 Dec 2019,1,by Rafa,Umidigi One - Smartphone- 5.9 - 4GB Ram- 32GB Rom,4.1
after started this mobile my all 4k Google contacts gone within 2 days...  omg im looser. me and our IT team also tried to solve but couldn’t. it’s really a trapped Mobile.  dangerous.,2020/02/26,01 Jan 2020,1,by Daraz Customer,Umidigi One - Smartphone- 5.9 - 4GB Ram- 32GB Rom,4.1
ay phon kew kinben na.amk return policey te return koreci but product bck disse,2020/02/26,19 Oct 2019,5,by Daraz Customer,Umidigi One - Smartphone- 5.9 - 4GB Ram- 32GB Rom,4.1
5 takay only. thanks umidigi & daraz,2020/02/26,19 Nov 2019,5,by Ahmed S.,"S2 Lite - Smartphone - 6"" - 4GB RAM - 32GB ROM - 16MP Camera - Red",4.7
On time delivery in good condition.,2020/02/26,02 Nov 2018,5,by Kazi I.,"S2 Lite - Smartphone - 6"" - 4GB RAM - 32GB ROM - 16MP Camera - Red",4.7
Ank valo offer diche e phone hate paoyar por valo laglo,2020/02/26,22 Jul 2018,5,by Pritom,"S2 Lite - Smartphone - 6"" - 4GB RAM - 32GB ROM - 16MP Camera - Red",4.7
,2020/02/26,29 Sep 2019,5,by Daraz Customer,"S2 Lite - Smartphone - 6"" - 4GB RAM - 32GB ROM - 16MP Camera - Red",4.7
ভালো লাগলো আন্তর্জাতিক ব্র্যান্ড গুলো এখন বাংলাদেশেই পাওয়া যাচ্ছে,2020/02/26,03 Jun 2018,5,by দারাজ থ.,"S2 Lite - Smartphone - 6"" - 4GB RAM - 32GB ROM - 16MP Camera - Red",4.7
"So far so good. 
You can purchase this phone if you've a tight budget. ",2020/02/26,21 Dec 2019,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
ফোনটা ভালো কিন্তু চার্জার টা নষ্ট হয়ে গেছে। কি করবো বুঝতে পারছিনা! ,2020/02/26,18 Jan 2020,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
phone ta gorom hossa kno?,2020/02/26,07 Oct 2019,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
"Nice Product, Love you Umidigi",2020/02/26,24 Sep 2019,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
"not bad, but mobile getting hot instantly 😋",2020/02/26,08 Nov 2019,3,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
,2020/02/26,03 Jun 2018,5,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Icy Blue",3.8
,2020/02/26,03 Jun 2018,5,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Icy Blue",3.8
,2020/02/26,03 Jun 2018,5,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Icy Blue",3.8
,2020/02/26,03 Jun 2018,5,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Icy Blue",3.8
"Best Display 
Best Battery 
Best Design and build quality",2020/02/26,03 Jun 2018,5,ToT,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Icy Blue",3.8
বাজে ফোন।দিনে ২৪ বার হ্যাং করে।এর থেকে ওয়ালটন ভালো,2020/02/26,14 Oct 2019,1,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
Battery drain so first......,2020/02/26,09 Nov 2019,1,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
budget এর মধ্যে ভালো ফোন।,2020/02/26,21 Oct 2019,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
nice set onek valo ,2020/02/26,10 Oct 2019,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
faltu phone,2020/02/26,27 Oct 2019,1,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
Thanks for the fast shipping ,2020/02/26,19 Sep 2019,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
Camera Khub kharap,2020/02/26,28 Sep 2019,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
good phone,2020/02/26,10 Dec 2019,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
,2020/02/26,2  weeks ago,5,Daraz Customer,Umidigi One - Smartphone- 5.9 - 4GB Ram- 32GB Rom,4.1
,2020/02/26,27 Dec 2019,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
,2020/02/26,30 Oct 2018,1,by নাহিদ প.,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
,2020/02/26,12 Jul 2018,5,by Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
,2020/02/26,31 Mar 2019,5,by Daraz Customer,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
,2020/02/26,26 Aug 2018,5,by Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
,2020/02/26,18 Aug 2018,5,by Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
"So far so good. 
You can purchase this phone if you've a tight budget. ",2020/02/26,21 Dec 2019,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
ফোনটা ভালো কিন্তু চার্জার টা নষ্ট হয়ে গেছে। কি করবো বুঝতে পারছিনা! ,2020/02/26,18 Jan 2020,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
phone ta gorom hossa kno?,2020/02/26,07 Oct 2019,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
"Nice Product, Love you Umidigi",2020/02/26,24 Sep 2019,5,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
"not bad, but mobile getting hot instantly 😋",2020/02/26,08 Nov 2019,3,Daraz Customer,"Umidigi One - Smartphone- 5.9""- 4GB Ram- 32GB Rom",4.1
"using 7 days and its original, good quality product.",2020/02/26,24 May 2019,5,by Samar,Redmi Y3 Smartphone 6.26  - 4GB RAM - 64GB ROM - 32MP Selfie Camera,5.0
"good one.... delivery first...redmi 8 call recording option nai...miui10....
tnq daraz....",2020/02/26,24 Nov 2019,5,by Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
Ekdom Intact peyechi# Thanks daraz😍😎🙂,2020/02/26,10 May 2019,5,by Md D.,Redmi Y3 Smartphone 6.26  - 4GB RAM - 64GB ROM - 32MP Selfie Camera,5.0
,2020/02/26,21 Nov 2019,5,by Daraz Customer,Redmi Y3 Smartphone 6.26  - 4GB RAM - 64GB ROM - 32MP Selfie Camera,5.0
,2020/02/26,21 Nov 2019,5,by Daraz Customer,Redmi Y3 Smartphone 6.26  - 4GB RAM - 64GB ROM - 32MP Selfie Camera,5.0
,2020/02/26,21 Nov 2019,5,by Daraz Customer,Redmi Y3 Smartphone 6.26  - 4GB RAM - 64GB ROM - 32MP Selfie Camera,5.0
Thank you so much Daraz. I got this product in 11.11 within 2 days. My mom will love this product❤️ its a gift for her birthday🎊🎉🎁,2020/02/26,18 Nov 2019,5,by Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
"ami ai mobile ta amar baba ke gift disi .
amar baba ata pay onek happy",2020/02/26,05 Dec 2019,5,by Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
"Really authentic product also fast delivery... 
full satisfaction",2020/02/26,16 Nov 2019,5,by Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
very fast delivery... good packing with attractive colour..,2020/02/26,16 Nov 2019,5,by Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
,2020/02/26,15 Aug 2018,4,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
,2020/02/26,13 Aug 2018,1,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
,2020/02/26,11 Aug 2018,5,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
,2020/02/26,09 Aug 2018,5,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
,2020/02/26,05 Aug 2018,3,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
product looking good. I thiNk it's original.,2020/02/26,3  weeks ago,5,by Daraz Customer,Xiaomi Mi A3 - 6.088inches - 4GB RAM - 128GB ROM,5.0
Orginal Product....😘😘 Charger Ta 18w hole valo hoto...,2020/02/26,1  week ago,5,by Daraz Customer,Xiaomi Mi A3 - 6.088inches - 4GB RAM - 128GB ROM,5.0
100% genuine and awesome phone. The best phone.,2020/02/26,14 Nov 2019,5,by Dr. M.,Xiaomi Mi A3 - 6.088inches - 4GB RAM - 128GB ROM,5.0
Original Product,2020/02/26,2  weeks ago,5,by Daraz Customer,Xiaomi Mi A3 - 6.088inches - 4GB RAM - 128GB ROM,5.0
,2020/02/26,20 Nov 2019,5,by Daraz Customer,Xiaomi Mi A3 - 6.088inches - 4GB RAM - 128GB ROM,5.0
,2020/02/26,15 Aug 2018,4,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
,2020/02/26,13 Aug 2018,1,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
,2020/02/26,11 Aug 2018,5,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
,2020/02/26,09 Aug 2018,5,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
,2020/02/26,05 Aug 2018,3,Daraz Guest,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Pitch Dark",4.4
good phone,2020/02/26,25 Nov 2019,5,by Daraz Customer,Redmi 8 - 6.22inches - 4GB RAM - 64GB ROM - 8MP Front Camera,5.0
"Well, Everything is great. Original and 100% authentic, Verified with MI. International version. but I don't like ""Made in India ""...  
I would have been happier if it was a Chinese Global version. 
any way, thanks to Daraz, as well as Xiaomi for an authentic product. 💙
The device is available on BTRC data base, and I also checked the warranty with Xiaomi.  That was okay...",2020/02/26,04 Dec 2019,5,by Daraz Customer,Xiaomi Redmi Note 7S - 6.3inches - 4GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.8
"Fast shipping . Good packaging. Original product. Fully satisfied.

Highly recommended!",2020/02/26,21 Nov 2019,5,by Tanvir A.,Redmi 8 - 6.22inches - 4GB RAM - 64GB ROM - 8MP Front Camera,5.0
,2020/02/26,05 Dec 2019,5,by Daraz Customer,Redmi 8 - 6.22inches - 4GB RAM - 64GB ROM - 8MP Front Camera,5.0
,2020/02/26,05 Dec 2019,5,by Daraz Customer,Redmi 8 - 6.22inches - 4GB RAM - 64GB ROM - 8MP Front Camera,5.0
