content,current_date,date,rating,reviewer_name,title,total_rating
the product is okayish but all lights doesn't work and im not satisfied with it.,2020/02/27,04 Jan 2020,1,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
Very good product. The remote controller works just fine. Delivered in 1 day.,2020/02/27,13 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
"Daam onojai product 100% valo, Service was Awesome, thank You sellar & Daraz",2020/02/27,17 Oct 2019,5,Sarif H.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
It works as advertised. Have to check longevity now.,2020/02/27,05 Sep 2019,5,Saadat S.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
"Very good product 👌👌👌👌
recommend this seller",2020/02/27,13 Jan 2020,5,"Tech, U.",LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
connection problem and 4 feet of LED don't work,2020/02/27,02 Oct 2019,3,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
Alhamdulillah.... better than expectation... ,2020/02/27,18 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
fast delivery... good product... recommended,2020/02/27,13 Oct 2019,5,Fuad K.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
Quality is not that good for this price..,2020/02/27,12 Nov 2019,3,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
"red and green color just,,disappointed ",2020/02/27,25 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
"Amazing stuff. Loved it.
P.S: NOT A BOT",2020/02/27,23 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
দাম অনুযায়ী ঠিক আছে সবাই নিতে পারেন 👍,2020/02/27,03 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
"Nice product, thanks to the seller ☺️",2020/02/27,3  weeks ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
Overall good. The lights are awesome,2020/02/27,01 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
it's good product ... i liked it ..,2020/02/27,01 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
best thing i ever got from daraz ❤,2020/02/27,18 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
vlo but amr adapta nosto hoya gasa,2020/02/27,25 Sep 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
Good product...works well,2020/02/27,23 Sep 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
good and quality product,2020/02/27,10 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
got it jyst in time 👍,2020/02/27,4  weeks ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
খুবই ভালো প্রোডাক্ট। ,2020/02/27,31 Dec 2019,5,Jami Z.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
not home delivery....,2020/02/27,07 Oct 2019,3,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
dam hisabe up to mark,2020/02/27,01 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
awesome ekta jinish,2020/02/27,08 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
"very good service
",2020/02/27,06 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
 kharap product 😑,2020/02/27,29 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
All are Perfects!,2020/02/27,06 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
noshto product,2020/02/27,28 Dec 2019,2,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
"faltu product
",2020/02/27,06 Dec 2019,1,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
Good Quality.,2020/02/27,12 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
nuce product.,2020/02/27,13 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
Good product ,2020/02/27,06 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
good product ,2020/02/27,13 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
thanks daraz,2020/02/27,2  days ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
good product,2020/02/27,25 Nov 2019,5,Sajid Z.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
"Bst One
",2020/02/27,11 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
So Nice,2020/02/27,10 Aug 2019,5,Rimon P.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
good ,2020/02/27,14 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
Good ,2020/02/27,16 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
great,2020/02/27,10 Sep 2019,5,Mehdi S.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
good,2020/02/27,4  weeks ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
goo,2020/02/27,30 Sep 2019,2,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,6  days ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,2  weeks ago,3,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,2  weeks ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,2  weeks ago,4,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,2  weeks ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,3  weeks ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,3  weeks ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
