content,current_date,date,rating,reviewer_name,title,total_rating
অর্ডারের মাত্র ২ দিন পর ডেলিভারি পাই।প্যাকেজিং টা ভালো ছিলো।ইয়ারফোন বক্সটা দেখে মনে হয়েছে যে ওরিজিনাল। ইয়ারফোন এর বিল্ড কোয়ালিটি ও সাউন্ড কোয়ালিটি ও ভালো।৩০৫ টাকা দাম অনুযায়ী অনেক ভালো একটা ইয়ারফোন।  আশা করি অনেক দিন লাস্টিং করবে।২ মাস পর ইনশাআল্লাহ এর রিভিউ দিবো☺,2020/02/27,18 Oct 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Got the original product within 2 days 😁... Best earphones under this price range.,2020/02/27,07 Jul 2019,5,Dip O.,DM10 In Ear Earphone - Black,4.5
,2020/02/27,21 Nov 2019,2,Daraz Customer,DM10 In Ear Earphone - Black,4.5
,2020/02/27,19 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
,2020/02/27,30 Oct 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
,2020/02/27,24 Oct 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
,2020/02/27,21 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
,2020/02/27,31 Aug 2019,5,Parimal S.,DM10 In Ear Earphone - Black,4.5
"এর আগেও এই seller এর থেকে product নিছি খারাপ কিছু পাইনি । build quality অসাধারণ । সাথে balance sound 😐
মাত্র 2 দিন পর পেলাম ঢাকার বাইরে । অসাধারণ",2020/02/27,09 Sep 2019,5,Jonaed A.,DM10 In Ear Earphone - Black,4.5
☺,2020/02/27,07 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
