content,current_date,date,rating,reviewer_name,title,total_rating
,2020/02/25,5  days ago,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
product looking good. I thiNk it's original.,2020/02/25,3  weeks ago,5,by Daraz Customer,Xiaomi Mi A3 - 6.088inches - 4GB RAM - 128GB ROM,5.0
Orginal Product....😘😘 Charger Ta 18w hole valo hoto...,2020/02/25,1  week ago,5,by Daraz Customer,Xiaomi Mi A3 - 6.088inches - 4GB RAM - 128GB ROM,5.0
100% genuine and awesome phone. The best phone.,2020/02/25,14 Nov 2019,5,by Dr. M.,Xiaomi Mi A3 - 6.088inches - 4GB RAM - 128GB ROM,5.0
Original Product,2020/02/25,2  weeks ago,5,by Daraz Customer,Xiaomi Mi A3 - 6.088inches - 4GB RAM - 128GB ROM,5.0
,2020/02/25,20 Nov 2019,5,by Daraz Customer,Xiaomi Mi A3 - 6.088inches - 4GB RAM - 128GB ROM,5.0
"khub taratri paia gesi.overall valo set,but na neoar jonno bolsi.Android one khub subidhar na.",2020/02/25,29 Nov 2019,5,by Daraz Customer,"Xiaomi Mi A3 - 6.088inches - 4GB RAM - 64GB ROM air Triple camera 48MP primary Camera, 32MP Air selfie camera",4.6
"using 7 days and its original, good quality product.",2020/02/25,24 May 2019,5,by Samar,Redmi Y3 Smartphone 6.26  - 4GB RAM - 64GB ROM - 32MP Selfie Camera,5.0
Received this phone just within 2 days with 1300 tk discount. Thanks daraz for providing that.,2020/02/25,29 Oct 2019,5,by Daraz Customer,Xiaomi Redmi 7 - 6.26  - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera,5.0
"Well, Everything is great. Original and 100% authentic, Verified with MI. International version. but I don't like ""Made in India ""...  
I would have been happier if it was a Chinese Global version. 
any way, thanks to Daraz, as well as Xiaomi for an authentic product. 💙
The device is available on BTRC data base, and I also checked the warranty with Xiaomi.  That was okay...",2020/02/25,04 Dec 2019,5,by Daraz Customer,Xiaomi Redmi Note 7S - 6.3inches - 4GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.8
"This is a nice looking set. Came the very next day I ordered. Haven't checked yet, but it is made in India. Box includes a free back cover. There is no warranty card or anything included, contacted Daraz and they said the invoice that we get in our emails will do. Hope I don't fall in problems with this... May update only if there is any problem with the set...",2020/02/25,14 Jan 2020,5,by Imtiaz K.,Xiaomi Redmi Note 7 Pro - 6.3inches - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
It was the global version and checked out okay in the Xiaomi website with IMEI. the packaging was great. got it on a fair deal. It would have been great if there was a warranty card or memo issued with my name.,2020/02/25,31 Dec 2019,5,by Daraz Customer,"Xiaomi Mi A3 - 6.088inches - 4GB RAM - 64GB ROM air Triple camera 48MP primary Camera, 32MP Air selfie camera",4.6
"Gd product, excellent packing",2020/02/25,15 Nov 2019,5,by Mahy M.,"Xiaomi Mi A3 - 6.088inches - 4GB RAM - 64GB ROM air Triple camera 48MP primary Camera, 32MP Air selfie camera",4.6
,2020/02/25,20 Dec 2019,5,by Daraz Customer,"Xiaomi Mi A3 - 6.088inches - 4GB RAM - 64GB ROM air Triple camera 48MP primary Camera, 32MP Air selfie camera",4.6
Good product. Very happy on the price that I have got 👍,2020/02/25,03 Jan 2020,5,by Daraz Customer,"Xiaomi Mi A3 - 6.088inches - 4GB RAM - 64GB ROM air Triple camera 48MP primary Camera, 32MP Air selfie camera",4.6
Ekdom Intact peyechi# Thanks daraz😍😎🙂,2020/02/25,10 May 2019,5,by Md D.,Redmi Y3 Smartphone 6.26  - 4GB RAM - 64GB ROM - 32MP Selfie Camera,5.0
,2020/02/25,21 Nov 2019,5,by Daraz Customer,Redmi Y3 Smartphone 6.26  - 4GB RAM - 64GB ROM - 32MP Selfie Camera,5.0
,2020/02/25,21 Nov 2019,5,by Daraz Customer,Redmi Y3 Smartphone 6.26  - 4GB RAM - 64GB ROM - 32MP Selfie Camera,5.0
,2020/02/25,21 Nov 2019,5,by Daraz Customer,Redmi Y3 Smartphone 6.26  - 4GB RAM - 64GB ROM - 32MP Selfie Camera,5.0
super fast delivery. thanks daraz,2020/02/25,29 Dec 2019,5,by Daraz Customer,Xiaomi Redmi 7 - 6.26  - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera,5.0
Good phone,2020/02/25,17 Nov 2019,5,by Daraz Customer,Xiaomi Redmi 7 - 6.26  - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera,5.0
good phone,2020/02/25,06 Nov 2019,5,by Daraz Customer,Xiaomi Redmi 7 - 6.26  - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera,5.0
Good phone,2020/02/25,03 Nov 2019,5,by Daraz Customer,Xiaomi Redmi 7 - 6.26  - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera,5.0
"got it in 15.11 offer. 
considering price, quite good mobile. but price decreased 800 tk in immediate next friday. product ok, but daraz pricing policy is poor. delivered in ctg in 6 days.",2020/02/25,28 Nov 2019,5,by Ripan C.,Xiaomi Redmi Note 7S - 6.3inches - 4GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.8
I have satisfied with this product. This is original and official mobile. Delivery was little bit delayed and packaging would be more better. Whatever I got my product safely and I am happy with it. Thanks,2020/02/25,28 Nov 2019,5,by Daraz Customer,Xiaomi Redmi Note 7S - 6.3inches - 4GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.8
"Orginal Phone and fast delivery I just love it.
Before time i just complaint about delivery service but now I am satisfied.",2020/02/25,20 Nov 2019,5,by Daraz Customer,Xiaomi Redmi Note 7S - 6.3inches - 4GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.8
ভালোই । হেভি ইউজে অনেক গরম হয়। সব মিলিয়ে বাজেটের পারফেক্ট বলা যেতে পারে। তবে আইএমইআই একটি এক্টিভেট হয়েছে অন্যটি চলে তবে অফিশিয়াল বলছে না।,2020/02/25,30 Dec 2019,5,by Km Z.,Xiaomi Redmi Note 7S - 6.3inches - 4GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.8
"Well Packed, Quick Delivered, Received as I Ordered. A little bit disappointed due to the product is Made in India and there was no Invoice.",2020/02/25,11 Nov 2019,5,by Mohammad H.,Xiaomi Redmi Note 7 Pro - 6.3inches - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
