content,current_date,date,rating,reviewer_name,title,total_rating
,2020/02/27,26 Jun 2019,4,Ashik I.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,23 Jun 2019,4,Mohituzzaman B.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,23 Jun 2019,4,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,16 May 2019,3,Mamdudur R.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,16 May 2019,5,Palash D.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,26 Apr 2019,5,MD B.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,20 Apr 2019,4,Maijul I.,31 In 1 Screw Driver Set - Yellow and Red,4.2
"ধন্যবাদ বাবল র‍্যাপ করে পাঠানোর জন্ন্য, ভাংগে নাই, ঠিক ঠাক ছিল, ছোট খাট কাজ করার জন্য ভালো জিনিস, তবে সাজেশন থাকলো ঢাকার বাইরে পাঠালে পলিব্যাগে না করে বক্সে করে পাঠানোর জন্য",2020/02/27,25 Jul 2019,4,Prangon D.,31 In 1 Screw Driver Set - Yellow and Red,4.2
Good but cap was broke before. But overall good. ,2020/02/27,23 Jul 2019,3,Mohima A.,31 In 1 Screw Driver Set - Yellow and Red,4.2
Good product..... ,2020/02/27,23 Jul 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
হুম ভাল.... চলার মত,2020/02/27,23 Jul 2019,4,Imran S.,31 In 1 Screw Driver Set - Yellow and Red,4.2
পণ্যটির কভার সম্পূর্ণ ভাঙ্গা এবং দেখে মনে হচ্ছে অনেক দিনের পুরনো  এবং ব্যবহার করা,2020/02/27,23 Jul 2019,1,Rony,31 In 1 Screw Driver Set - Yellow and Red,4.2
"বক্স ভাঙ্গা!

যত্নের অভাব!!",2020/02/27,22 Jul 2019,5,Ujjal S.,31 In 1 Screw Driver Set - Yellow and Red,4.2
"product good..But, cover amk vanga deya hoice..Thats way, thik vabe lage na..😥",2020/02/27,22 Jul 2019,2,xxn,31 In 1 Screw Driver Set - Yellow and Red,4.2
অর্ডার করার পরের দিনে পাব আশা করি নাই😀 আর আমার খুব ভাল লেগেছে...😍,2020/02/27,21 Jul 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
ফাটা মাল দিছিস তোকে যদি সামনে পেতাম রে __,2020/02/27,21 Jul 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
I am happy to get it as the description. It  was little bit broken. ,2020/02/27,16 Jul 2019,4,Ahsanul M.,31 In 1 Screw Driver Set - Yellow and Red,4.2
valo,2020/02/27,10 Jul 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
suggested,2020/02/27,10 Jul 2019,5,Montasir F.,31 In 1 Screw Driver Set - Yellow and Red,4.2
Great little package. Magnets are sufficiently strong and has a lot of tips for different screws. But be careful of dropping it as everything will spill out and you may lose a few tips. ,2020/02/27,09 Jul 2019,5,Waseq B.,31 In 1 Screw Driver Set - Yellow and Red,4.2
Satisfied.  Very fast delivery ,2020/02/27,08 Jul 2019,5,Limon A.,31 In 1 Screw Driver Set - Yellow and Red,4.2
good product.👌,2020/02/27,08 Jul 2019,5,Mohammad M.,31 In 1 Screw Driver Set - Yellow and Red,4.2
Good,2020/02/27,08 Jul 2019,5,Fãhįm Ķ.,31 In 1 Screw Driver Set - Yellow and Red,4.2
good,2020/02/27,06 Jul 2019,5,Arif A.,31 In 1 Screw Driver Set - Yellow and Red,4.2
"Ami 168 takay 2 pc kinechi. Valo product .
kintu 1 ta bhanga chilo.",2020/02/27,03 Jul 2019,3,nihad,31 In 1 Screw Driver Set - Yellow and Red,4.2
good item,2020/02/27,02 Jul 2019,5,habibur R.,31 In 1 Screw Driver Set - Yellow and Red,4.2
 মোটামুটি মানের ছিল।,2020/02/27,02 Jul 2019,3,nirjhor,31 In 1 Screw Driver Set - Yellow and Red,4.2
good one I bought today,2020/02/27,28 Jun 2019,5,Yeasir A.,31 In 1 Screw Driver Set - Yellow and Red,4.2
good product ,2020/02/27,29 May 2019,5,Md H.,31 In 1 Screw Driver Set - Yellow and Red,4.2
 Plastic cover ta fata cilo. Quality motamoti. ,2020/02/27,23 May 2019,4,Ashik I.,31 In 1 Screw Driver Set - Yellow and Red,4.2
quality kharap sathe butpari o.,2020/02/27,11 May 2019,1,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
"product is good , delivery on time , but case was broken . ",2020/02/27,30 Apr 2019,4,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,17 Apr 2019,3,Noor M.,31 In 1 Screw Driver Set - Yellow and Red,4.2
Not that much good.,2020/02/27,16 Apr 2019,2,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
Good as per price. ,2020/02/27,09 Apr 2019,4,Thuhin R.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,05 Apr 2019,5,Nahid H.,31 In 1 Screw Driver Set - Yellow and Red,4.2
thought it would be big in size but It's a small one..but still good at this price range.,2020/02/27,02 Apr 2019,4,N.h. H.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,01 Apr 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
This is very Good Product Thank You Daraz....!!,2020/02/27,27 Mar 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
Great,2020/02/27,25 Mar 2019,5,Aiman H.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,25 Mar 2019,3,Rajib C.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,10 Mar 2019,4,Md F.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,05 Mar 2019,5,Dalim K.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,04 Mar 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,17 Feb 2019,3,SANTO C.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,02 Jan 2019,4,Shadman S.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,01 Jan 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,21 Dec 2018,5,rafat B.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,18 Dec 2018,5,Zulhas M.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,26 Nov 2018,3,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,19 Nov 2018,3,Jasmin K.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,19 Nov 2018,2,Touhidul I.,31 In 1 Screw Driver Set - Yellow and Red,4.2
