content,current_date,date,rating,reviewer_name,title,total_rating
good👍,2020/02/27,28 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
nice.,2020/02/27,31 Aug 2019,5,mahadi H.,Fairy Decorative Lights - Yellow,4.7
good,2020/02/27,20 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
"hm
",2020/02/27,2  weeks ago,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
😍 ,2020/02/27,23 Aug 2019,5,jubayair,Fairy Decorative Lights - Yellow,4.7
😍 ,2020/02/27,23 Aug 2019,5,jubayair,Fairy Decorative Lights - Yellow,4.7
😁,2020/02/27,30 Aug 2019,5,Foysal B.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,3  days ago,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,1  week ago,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,2  weeks ago,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,2  weeks ago,4,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,3  weeks ago,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,4  weeks ago,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,20 Jan 2020,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,19 Jan 2020,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,19 Jan 2020,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,02 Jan 2020,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,28 Dec 2019,4,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,21 Dec 2019,2,Nanjiba I.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,19 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,18 Dec 2019,3,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,18 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,18 Dec 2019,5,Riaz,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,17 Dec 2019,5,Farazi S.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,17 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,12 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,11 Dec 2019,4,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,11 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,11 Dec 2019,5,Monnaf H.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,06 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,01 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,28 Nov 2019,3,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,27 Nov 2019,4,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,27 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,21 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,20 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,20 Nov 2019,4,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,19 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,18 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,17 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,16 Nov 2019,5,Jewel D.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,13 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,09 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,08 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
